A	B	jindex
SM-3MG5H	SM-3MG4G	0.56032316767
SM-3MG5H	SM-3MG4H	0.537153954517
SM-3MG5H	SM-3MG4J	0.550999440394
SM-3MG5H	SM-3MG4K	0.552847131286
SM-3MG5H	SM-3MG4L	0.562741794955
SM-3MG5H	SM-3MG4M	0.555628338504
SM-3MG5H	SM-3MG4N	0.557972451032
SM-3MG5H	SM-3MG4O	0.556447498955
SM-3MG5H	SM-3MG4P	0.553170028675
SM-3MG5H	SM-3MG4Q	0.553872312874
SM-3MG5H	SM-3MG4R	0.567761217496
SM-3MG5H	SM-3MG4S	0.55749499699
SM-3MG5H	SM-3MG4T	0.557420353904
SM-3MG5H	SM-3MG4U	0.556267589263
SM-3MG5H	SM-3MG4V	0.558024568966
SM-3MG5H	SM-3MG4W	0.553002497535
SM-3MG5H	SM-3MG4X	0.559028452266
SM-3MG5H	SM-3MG4Y	0.558420215009
SM-3MG5H	SM-3MG51	0.559808254268
SM-3MG5H	SM-3MG52	0.554769889514
SM-3MG5H	SM-3MG53	0.567025651087
SM-3MG5H	SM-3MG54	0.571286099805
SM-3MG5H	SM-3MG55	0.5601066599
SM-3MG5H	SM-3MG56	0.562473951678
SM-3MG5H	SM-3MG57	0.573821330067
SM-3MG5H	SM-3MG58	0.584725666551
SM-3MG5H	SM-3MG59	0.568262301966
SM-3MG5J	SM-3MG45	0.551555267386
SM-3MG5J	SM-3MG46	0.557598643319
SM-3MG5J	SM-3MG47	0.553496809783
SM-3MG5J	SM-3MG48	0.556439956823
SM-3MG5J	SM-3MG49	0.531156682623
SM-3MG5J	SM-3MG4A	0.547582165611
SM-3MG5J	SM-3MG4B	0.548374754527
SM-3MG5J	SM-3MG4C	0.481231849488
SM-3MG5J	SM-3MG4D	0.553654778483
SM-3MG5J	SM-3MG4E	0.546926067121
SM-3MG5J	SM-3MG4F	0.550549876181
SM-3MG5J	SM-3MG4G	0.55192453958
SM-3MG5J	SM-3MG4H	0.535329740015
SM-3MG5J	SM-3MG4J	0.54566395634
SM-3MG5J	SM-3MG4K	0.545956173009
SM-3MG5J	SM-3MG4L	0.556795406961
SM-3MG5J	SM-3MG4M	0.550010648836
SM-3MG5J	SM-3MG4N	0.55166576154
SM-3MG5J	SM-3MG4O	0.549478047502
SM-3MG5J	SM-3MG4P	0.5461964799
SM-3MG5J	SM-3MG4Q	0.549636335374
SM-3MG5J	SM-3MG4R	0.561500770395
SM-3MG5J	SM-3MG4S	0.550257125319
SM-3MG5J	SM-3MG4T	0.552007394383
SM-3MG5J	SM-3MG4U	0.556812811755
SM-3MG5J	SM-3MG4V	0.552216843151
SM-3MG5J	SM-3MG4W	0.545915615951
SM-3MG5J	SM-3MG4X	0.551881094194
SM-3MG5J	SM-3MG4Y	0.552504167213
SM-3MG5J	SM-3MG51	0.55166570173
SM-3MG5J	SM-3MG52	0.550848175362
SM-3MG5J	SM-3MG53	0.55811053468
SM-3MG5J	SM-3MG54	0.559272299313
SM-3MG5J	SM-3MG55	0.55829127261
SM-3MG5J	SM-3MG56	0.571476458297
SM-3MG5J	SM-3MG57	0.56197239633
SM-3MG5J	SM-3MG58	0.565619283785
SM-3MG5J	SM-3MG59	0.560418017373
SM-3MG5J	SM-3MG5H	0.562800301997
SM-3MG5L	SM-3MG45	0.560166553489
SM-3MG5L	SM-3MG46	0.563203439463
SM-3MG5L	SM-3MG47	0.560998093014
SM-3MG5L	SM-3MG48	0.562747455021
SM-3MG5L	SM-3MG49	0.537353474589
SM-3MG5L	SM-3MG4A	0.551952010169
SM-3MG5L	SM-3MG4B	0.552107942667
SM-3MG5L	SM-3MG4C	0.484440014818
SM-3MG5L	SM-3MG4D	0.555701967197
SM-3MG5L	SM-3MG4E	0.552004822499
SM-3MG5L	SM-3MG4F	0.554648685586
SM-3MG5L	SM-3MG4G	0.557132597695
SM-3MG5L	SM-3MG4H	0.535124000131
SM-3MG5L	SM-3MG4J	0.547510370425
SM-3MG5L	SM-3MG4K	0.554602687875
SM-3MG5L	SM-3MG4L	0.558261837218
SM-3MG5L	SM-3MG4M	0.553403699788
SM-3MG5L	SM-3MG4N	0.55179582079
SM-3MG5L	SM-3MG4O	0.553884047157
SM-3MG5L	SM-3MG4P	0.55606033414
SM-3MG5L	SM-3MG4Q	0.555382373673
SM-3MG5L	SM-3MG4R	0.564825235951
SM-3MG5L	SM-3MG4S	0.554912646382
SM-3MG5L	SM-3MG4T	0.557518653902
SM-3MG5L	SM-3MG4U	0.563142314135
SM-3MG5L	SM-3MG4V	0.559398667415
SM-3MG5L	SM-3MG4W	0.54874052023
SM-3MG5L	SM-3MG4X	0.556269436312
SM-3MG5L	SM-3MG4Y	0.560863561263
SM-3MG5L	SM-3MG51	0.559088876497
SM-3MG5L	SM-3MG52	0.555041447596
SM-3MG5L	SM-3MG53	0.566345360406
SM-3MG5L	SM-3MG54	0.565835880409
SM-3MG5L	SM-3MG55	0.564281612553
SM-3MG5L	SM-3MG56	0.566063479324
SM-3MG5L	SM-3MG57	0.56862151454
SM-3MG5L	SM-3MG58	0.568705723798
SM-3MG5L	SM-3MG59	0.564928847506
SM-3MG5L	SM-3MG5H	0.565327548002
SM-3MG5L	SM-3MG5J	0.564106300617
SM-3MG5M	SM-3MG45	0.553064847281
SM-3MG5M	SM-3MG46	0.55624709611
SM-3MG5M	SM-3MG47	0.553841044306
SM-3MG5M	SM-3MG48	0.556081731973
SM-3MG5M	SM-3MG49	0.534670221918
SM-3MG5M	SM-3MG4A	0.545581190201
SM-3MG5M	SM-3MG4B	0.546104365168
SM-3MG5M	SM-3MG4C	0.483379666744
SM-3MG5M	SM-3MG4D	0.548749408976
SM-3MG5M	SM-3MG4E	0.543708731842
SM-3MG5M	SM-3MG4F	0.550779294388
SM-3MG5M	SM-3MG4G	0.547848376322
SM-3MG5M	SM-3MG4H	0.532199628846
SM-3MG5M	SM-3MG4J	0.541015901234
SM-3MG5M	SM-3MG4K	0.545428190624
SM-3MG5M	SM-3MG4L	0.553379943116
SM-3MG5M	SM-3MG4M	0.54512744207
SM-3MG5M	SM-3MG4N	0.54739681529
SM-3MG5M	SM-3MG4O	0.550061312291
SM-3MG5M	SM-3MG4P	0.550199438411
SM-3MG5M	SM-3MG4Q	0.544926950266
SM-3MG5M	SM-3MG4R	0.560036463552
SM-3MG5M	SM-3MG4S	0.552256050195
SM-3MG5M	SM-3MG4T	0.549581702175
SM-3MG5M	SM-3MG4U	0.554002180814
SM-3MG5M	SM-3MG4V	0.549416653368
SM-3MG5M	SM-3MG4W	0.546840873808
SM-3MG5M	SM-3MG4X	0.550043093159
SM-3MG5M	SM-3MG4Y	0.552137420544
SM-3MG5M	SM-3MG51	0.5517513528
SM-3MG5M	SM-3MG52	0.54661656969
SM-3MG5M	SM-3MG53	0.558742272123
SM-3MG5M	SM-3MG54	0.556182974913
SM-3MG5M	SM-3MG55	0.556808216687
SM-3MG5M	SM-3MG56	0.559793658958
SM-3MG5M	SM-3MG57	0.560148852765
SM-3MG5M	SM-3MG58	0.55927400991
SM-3MG5M	SM-3MG59	0.558477143767
SM-3MG5M	SM-3MG5H	0.555023408319
SM-3MG5M	SM-3MG5J	0.555359761934
SM-3MG5M	SM-3MG5L	0.561649053953
SM-3MG5N	SM-3MG45	0.557399007558
SM-3MG5N	SM-3MG46	0.561153507108
SM-3MG5N	SM-3MG47	0.557245038284
SM-3MG5N	SM-3MG48	0.557934368995
SM-3MG5N	SM-3MG49	0.535823428315
SM-3MG5N	SM-3MG4A	0.550253793461
SM-3MG5N	SM-3MG4B	0.550231749781
SM-3MG5N	SM-3MG4C	0.484079084669
SM-3MG5N	SM-3MG4D	0.548852823421
SM-3MG5N	SM-3MG4E	0.546196077726
SM-3MG5N	SM-3MG4F	0.551904262133
SM-3MG5N	SM-3MG4G	0.547964324644
SM-3MG5N	SM-3MG4H	0.532743033346
SM-3MG5N	SM-3MG4J	0.544962088151
SM-3MG5N	SM-3MG4K	0.553275419239
SM-3MG5N	SM-3MG4L	0.56081912112
SM-3MG5N	SM-3MG4M	0.549529419596
SM-3MG5N	SM-3MG4N	0.550383340158
SM-3MG5N	SM-3MG4O	0.555692696075
SM-3MG5N	SM-3MG4P	0.550936253112
SM-3MG5N	SM-3MG4Q	0.551407916194
SM-3MG5N	SM-3MG4R	0.561346452343
SM-3MG5N	SM-3MG4S	0.555552620917
SM-3MG5N	SM-3MG4T	0.55151636307
SM-3MG5N	SM-3MG4U	0.555329696491
SM-3MG5N	SM-3MG4V	0.553902286416
SM-3MG5N	SM-3MG4W	0.547739541907
SM-3MG5N	SM-3MG4X	0.55553249723
SM-3MG5N	SM-3MG4Y	0.551425074072
SM-3MG5N	SM-3MG51	0.556069216174
SM-3MG5N	SM-3MG52	0.549982943062
SM-3MG5N	SM-3MG53	0.56095326682
SM-3MG5N	SM-3MG54	0.559897026285
SM-3MG5N	SM-3MG55	0.557531409146
SM-3MG5N	SM-3MG56	0.558698001114
SM-3MG5N	SM-3MG57	0.563734815934
SM-3MG5N	SM-3MG58	0.562376677657
SM-3MG5N	SM-3MG59	0.560740584307
SM-3MG5N	SM-3MG5H	0.561636505865
SM-3MG5N	SM-3MG5J	0.557690463825
SM-3MG5N	SM-3MG5L	0.562238463519
SM-3MG5N	SM-3MG5M	0.563403336304
SM-3MG5O	SM-3MG45	0.562652154378
SM-3MG5O	SM-3MG46	0.56044260508
SM-3MG5O	SM-3MG47	0.560633072323
SM-3MG5O	SM-3MG48	0.560578889685
SM-3MG5O	SM-3MG49	0.534290969988
SM-3MG5O	SM-3MG4A	0.549389329176
SM-3MG5O	SM-3MG4B	0.545791552272
SM-3MG5O	SM-3MG4C	0.480858016056
SM-3MG5O	SM-3MG4D	0.551876690404
SM-3MG5O	SM-3MG4E	0.549194330905
SM-3MG5O	SM-3MG4F	0.55254291367
SM-3MG5O	SM-3MG4G	0.550219262972
SM-3MG5O	SM-3MG4H	0.532923872094
SM-3MG5O	SM-3MG4J	0.545693193366
SM-3MG5O	SM-3MG4K	0.550518842028
SM-3MG5O	SM-3MG4L	0.556328923375
SM-3MG5O	SM-3MG4M	0.550992378948
SM-3MG5O	SM-3MG4N	0.550243457858
SM-3MG5O	SM-3MG4O	0.554312572322
SM-3MG5O	SM-3MG4P	0.550584851994
SM-3MG5O	SM-3MG4Q	0.54991200332
SM-3MG5O	SM-3MG4R	0.558018423773
SM-3MG5O	SM-3MG4S	0.554290297153
SM-3MG5O	SM-3MG4T	0.551117396425
SM-3MG5O	SM-3MG4U	0.555410299817
SM-3MG5O	SM-3MG4V	0.556705926739
SM-3MG5O	SM-3MG4W	0.547456424872
SM-3MG5O	SM-3MG4X	0.557011595946
SM-3MG5O	SM-3MG4Y	0.558465158018
SM-3MG5O	SM-3MG51	0.556096294402
SM-3MG5O	SM-3MG52	0.547400657364
SM-3MG5O	SM-3MG53	0.564181845616
SM-3MG5O	SM-3MG54	0.557745571675
SM-3MG5O	SM-3MG55	0.556985252671
SM-3MG5O	SM-3MG56	0.559802268656
SM-3MG5O	SM-3MG57	0.560598820085
SM-3MG5O	SM-3MG58	0.563813761124
SM-3MG5O	SM-3MG59	0.560743813623
SM-3MG5O	SM-3MG5H	0.56274341341
SM-3MG5O	SM-3MG5J	0.557349079936
SM-3MG5O	SM-3MG5L	0.566431637522
SM-3MG5O	SM-3MG5M	0.553420892526
SM-3MG5O	SM-3MG5N	0.558758246768
SM-3MG5P	SM-3MG45	0.556359176381
SM-3MG5P	SM-3MG46	0.561215738604
SM-3MG5P	SM-3MG47	0.559064001375
SM-3MG5P	SM-3MG48	0.561002435133
SM-3MG5P	SM-3MG49	0.532005215761
SM-3MG5P	SM-3MG4A	0.545513092818
SM-3MG5P	SM-3MG4B	0.54748311164
SM-3MG5P	SM-3MG4C	0.485163132448
SM-3MG5P	SM-3MG4D	0.552328599113
SM-3MG5P	SM-3MG4E	0.546712711044
SM-3MG5P	SM-3MG4F	0.552092076911
SM-3MG5P	SM-3MG4G	0.552081330065
SM-3MG5P	SM-3MG4H	0.535606787095
SM-3MG5P	SM-3MG4J	0.543684515937
SM-3MG5P	SM-3MG4K	0.548695283838
SM-3MG5P	SM-3MG4L	0.558583222349
SM-3MG5P	SM-3MG4M	0.549047496535
SM-3MG5P	SM-3MG4N	0.549988997997
SM-3MG5P	SM-3MG4O	0.551913088407
SM-3MG5P	SM-3MG4P	0.5486968542
SM-3MG5P	SM-3MG4Q	0.55110006688
SM-3MG5P	SM-3MG4R	0.560784388674
SM-3MG5P	SM-3MG4S	0.555283098707
SM-3MG5P	SM-3MG4T	0.551994751419
SM-3MG5P	SM-3MG4U	0.557296405943
SM-3MG5P	SM-3MG4V	0.555967128973
SM-3MG5P	SM-3MG4W	0.547857864174
SM-3MG5P	SM-3MG4X	0.555196930474
SM-3MG5P	SM-3MG4Y	0.555965033119
SM-3MG5P	SM-3MG51	0.551545593125
SM-3MG5P	SM-3MG52	0.549362929928
SM-3MG5P	SM-3MG53	0.563313606533
SM-3MG5P	SM-3MG54	0.562080078996
SM-3MG5P	SM-3MG55	0.562196476577
SM-3MG5P	SM-3MG56	0.558608464599
SM-3MG5P	SM-3MG57	0.563377981538
SM-3MG5P	SM-3MG58	0.564772468541
SM-3MG5P	SM-3MG59	0.561152008676
SM-3MG5P	SM-3MG5A	0.564226612357
SM-3MG5P	SM-3MG5B	0.565718664795
SM-3MG5P	SM-3MG5C	0.559550697105
SM-3MG5P	SM-3MG5D	0.564585164463
SM-3MG5P	SM-3MG5E	0.544759763368
SM-3MG5P	SM-3MG5F	0.557775546041
SM-3MG5P	SM-3MG5G	0.567485749698
SM-3MG5P	SM-3MG5H	0.561258845006
SM-3MG5P	SM-3MG5J	0.557199168482
SM-3MG5P	SM-3MG5L	0.566708057103
SM-3MG5P	SM-3MG5M	0.558020642876
SM-3MG5P	SM-3MG5N	0.566475958069
SM-3MG5P	SM-3MG5O	0.561607686717
SM-3MG5P	SM-3MG5Y	0.553956067653
SM-3MG5P	SM-3MG5Z	0.548787719235
SM-3MG5Q	SM-3MG45	0.560168782307
SM-3MG5Q	SM-3MG46	0.564936872325
SM-3MG5Q	SM-3MG47	0.5567178722
SM-3MG5Q	SM-3MG48	0.56382993274
SM-3MG5Q	SM-3MG49	0.53781548425
SM-3MG5Q	SM-3MG4A	0.554370001523
SM-3MG5Q	SM-3MG4B	0.551217219086
SM-3MG5Q	SM-3MG4C	0.484399014173
SM-3MG5Q	SM-3MG4D	0.554791892802
SM-3MG5Q	SM-3MG4E	0.549529450467
SM-3MG5Q	SM-3MG4F	0.554276433935
SM-3MG5Q	SM-3MG4G	0.557030441039
SM-3MG5Q	SM-3MG4H	0.537306798983
SM-3MG5Q	SM-3MG4J	0.546934376756
SM-3MG5Q	SM-3MG4K	0.554218237716
SM-3MG5Q	SM-3MG4L	0.560752462123
SM-3MG5Q	SM-3MG4M	0.553637559002
SM-3MG5Q	SM-3MG4N	0.55402705123
SM-3MG5Q	SM-3MG4O	0.555943199782
SM-3MG5Q	SM-3MG4P	0.550863559649
SM-3MG5Q	SM-3MG4Q	0.553217057062
SM-3MG5Q	SM-3MG4R	0.561620482003
SM-3MG5Q	SM-3MG4S	0.556102128401
SM-3MG5Q	SM-3MG4T	0.559699004396
SM-3MG5Q	SM-3MG4U	0.562823380594
SM-3MG5Q	SM-3MG4V	0.55693141129
SM-3MG5Q	SM-3MG4W	0.55271688978
SM-3MG5Q	SM-3MG4X	0.556268347159
SM-3MG5Q	SM-3MG4Y	0.559393862576
SM-3MG5Q	SM-3MG51	0.557174606884
SM-3MG5Q	SM-3MG52	0.551997113831
SM-3MG5Q	SM-3MG53	0.565816869169
SM-3MG5Q	SM-3MG54	0.565562513888
SM-3MG5Q	SM-3MG55	0.567141644722
SM-3MG5Q	SM-3MG56	0.564646653129
SM-3MG5Q	SM-3MG57	0.565846799727
SM-3MG5Q	SM-3MG58	0.570782367591
SM-3MG5Q	SM-3MG59	0.567060869794
SM-3MG5Q	SM-3MG5A	0.566736462369
SM-3MG5Q	SM-3MG5B	0.566920139088
SM-3MG5Q	SM-3MG5C	0.560287665837
SM-3MG5Q	SM-3MG5D	0.567190199799
SM-3MG5Q	SM-3MG5E	0.547095065459
SM-3MG5Q	SM-3MG5F	0.565147573266
SM-3MG5Q	SM-3MG5G	0.571622918527
SM-3MG5Q	SM-3MG5H	0.567902454978
SM-3MG5Q	SM-3MG5J	0.564797584216
SM-3MG5Q	SM-3MG5L	0.570340380778
SM-3MG5Q	SM-3MG5M	0.562320441717
SM-3MG5Q	SM-3MG5N	0.570788636561
SM-3MG5Q	SM-3MG5O	0.562804942678
SM-3MG5Q	SM-3MG5P	0.576590897771
SM-3MG5Q	SM-3MG5Y	0.558364005428
SM-3MG5Q	SM-3MG5Z	0.554018251469
SM-3MG5R	SM-3MG45	0.565303816321
SM-3MG5R	SM-3MG46	0.568760871866
SM-3MG5R	SM-3MG47	0.563897676334
SM-3MG5R	SM-3MG48	0.567730080695
SM-3MG5R	SM-3MG49	0.541477729899
SM-3MG5R	SM-3MG4A	0.556389425124
SM-3MG5R	SM-3MG4B	0.554259647308
SM-3MG5R	SM-3MG4C	0.488468965416
SM-3MG5R	SM-3MG4D	0.56239569196
SM-3MG5R	SM-3MG4E	0.555554999545
SM-3MG5R	SM-3MG4F	0.559642440322
SM-3MG5R	SM-3MG4G	0.56035677361
SM-3MG5R	SM-3MG4H	0.541313416269
SM-3MG5R	SM-3MG4J	0.549581005758
SM-3MG5R	SM-3MG4K	0.556433670887
SM-3MG5R	SM-3MG4L	0.564051590644
SM-3MG5R	SM-3MG4M	0.555244791221
SM-3MG5R	SM-3MG4N	0.556499314557
SM-3MG5R	SM-3MG4O	0.558196339347
SM-3MG5R	SM-3MG4P	0.555600957532
SM-3MG5R	SM-3MG4Q	0.552082291
SM-3MG5R	SM-3MG4R	0.567339628995
SM-3MG5R	SM-3MG4S	0.559042255847
SM-3MG5R	SM-3MG4T	0.558533735937
SM-3MG5R	SM-3MG4U	0.5616996859
SM-3MG5R	SM-3MG4V	0.556544583844
SM-3MG5R	SM-3MG4W	0.548248611914
SM-3MG5R	SM-3MG4X	0.558327093446
SM-3MG5R	SM-3MG4Y	0.561123543579
SM-3MG5R	SM-3MG51	0.560957705219
SM-3MG5R	SM-3MG52	0.559121818583
SM-3MG5R	SM-3MG53	0.568445735228
SM-3MG5R	SM-3MG54	0.569151767024
SM-3MG5R	SM-3MG55	0.564787068952
SM-3MG5R	SM-3MG56	0.568199166543
SM-3MG5R	SM-3MG57	0.568393711511
SM-3MG5R	SM-3MG58	0.573100432807
SM-3MG5R	SM-3MG59	0.568543067338
SM-3MG5R	SM-3MG5A	0.570606225422
SM-3MG5R	SM-3MG5B	0.569117362139
SM-3MG5R	SM-3MG5C	0.56846450602
SM-3MG5R	SM-3MG5D	0.571000044572
SM-3MG5R	SM-3MG5E	0.549665535997
SM-3MG5R	SM-3MG5F	0.564806281862
SM-3MG5R	SM-3MG5G	0.57127144672
SM-3MG5R	SM-3MG5H	0.5708854469
SM-3MG5R	SM-3MG5J	0.566812939275
SM-3MG5R	SM-3MG5L	0.571125420861
SM-3MG5R	SM-3MG5M	0.561855270761
SM-3MG5R	SM-3MG5N	0.569109751992
SM-3MG5R	SM-3MG5O	0.56864652569
SM-3MG5R	SM-3MG5P	0.577501907499
SM-3MG5R	SM-3MG5Q	0.582729975585
SM-3MG5R	SM-3MG5Y	0.561811122797
SM-3MG5R	SM-3MG5Z	0.553076869097
SM-3MG5S	SM-3MG45	0.554193064016
SM-3MG5S	SM-3MG46	0.558115229847
SM-3MG5S	SM-3MG47	0.551171101004
SM-3MG5S	SM-3MG48	0.556909357071
SM-3MG5S	SM-3MG49	0.531058186911
SM-3MG5S	SM-3MG4A	0.543986959752
SM-3MG5S	SM-3MG4B	0.544460582867
SM-3MG5S	SM-3MG4C	0.486561305212
SM-3MG5S	SM-3MG4D	0.5479952548
SM-3MG5S	SM-3MG4E	0.541513287441
SM-3MG5S	SM-3MG4F	0.54236055921
SM-3MG5S	SM-3MG4G	0.545670857745
SM-3MG5S	SM-3MG4H	0.528909023338
SM-3MG5S	SM-3MG4J	0.542619928417
SM-3MG5S	SM-3MG4K	0.541489587849
SM-3MG5S	SM-3MG4L	0.549440171107
SM-3MG5S	SM-3MG4M	0.541177879178
SM-3MG5S	SM-3MG4N	0.54105542372
SM-3MG5S	SM-3MG4O	0.543967599042
SM-3MG5S	SM-3MG4P	0.540442157022
SM-3MG5S	SM-3MG4Q	0.53989531124
SM-3MG5S	SM-3MG4R	0.553317062036
SM-3MG5S	SM-3MG4S	0.541956554806
SM-3MG5S	SM-3MG4T	0.54542018578
SM-3MG5S	SM-3MG4U	0.545910194503
SM-3MG5S	SM-3MG4V	0.546258529586
SM-3MG5S	SM-3MG4W	0.543787193803
SM-3MG5S	SM-3MG4X	0.548304910996
SM-3MG5S	SM-3MG4Y	0.549519840481
SM-3MG5S	SM-3MG51	0.546674857377
SM-3MG5S	SM-3MG52	0.545195401375
SM-3MG5S	SM-3MG53	0.553427619451
SM-3MG5S	SM-3MG54	0.552917486535
SM-3MG5S	SM-3MG55	0.549393556925
SM-3MG5S	SM-3MG56	0.551647943494
SM-3MG5S	SM-3MG57	0.55523512226
SM-3MG5S	SM-3MG58	0.557602672939
SM-3MG5S	SM-3MG59	0.556739989016
SM-3MG5S	SM-3MG5A	0.558350520017
SM-3MG5S	SM-3MG5B	0.55520545602
SM-3MG5S	SM-3MG5C	0.551002888163
SM-3MG5S	SM-3MG5D	0.55499483595
SM-3MG5S	SM-3MG5E	0.541190956401
SM-3MG5S	SM-3MG5F	0.549901201806
SM-3MG5S	SM-3MG5G	0.558889710125
SM-3MG5S	SM-3MG5H	0.558848579771
SM-3MG5S	SM-3MG5J	0.552453359023
SM-3MG5S	SM-3MG5L	0.553460451363
SM-3MG5S	SM-3MG5M	0.54795889145
SM-3MG5S	SM-3MG5N	0.553948619903
SM-3MG5S	SM-3MG5O	0.549344137507
SM-3MG5S	SM-3MG5P	0.552866570419
SM-3MG5S	SM-3MG5Q	0.556907636263
SM-3MG5S	SM-3MG5R	0.559898999954
SM-3MG5S	SM-3MG5Y	0.551351851625
SM-3MG5S	SM-3MG5Z	0.543215693186
SM-3MG5T	SM-3MG45	0.558942466065
SM-3MG5T	SM-3MG46	0.564544692141
SM-3MG5T	SM-3MG47	0.563069386632
SM-3MG5T	SM-3MG48	0.564882087827
SM-3MG5T	SM-3MG49	0.535060252077
SM-3MG5T	SM-3MG4A	0.550910986847
SM-3MG5T	SM-3MG4B	0.549374076647
SM-3MG5T	SM-3MG4C	0.487380726565
SM-3MG5T	SM-3MG4D	0.550817681317
SM-3MG5T	SM-3MG4E	0.549250318011
SM-3MG5T	SM-3MG4F	0.553956036793
SM-3MG5T	SM-3MG4G	0.550666936551
SM-3MG5T	SM-3MG4H	0.534030115957
SM-3MG5T	SM-3MG4J	0.548381159279
SM-3MG5T	SM-3MG4K	0.552400853729
SM-3MG5T	SM-3MG4L	0.558143128077
SM-3MG5T	SM-3MG4M	0.549445796375
SM-3MG5T	SM-3MG4N	0.549458904461
SM-3MG5T	SM-3MG4O	0.549411608122
SM-3MG5T	SM-3MG4P	0.550683765179
SM-3MG5T	SM-3MG4Q	0.551906228587
SM-3MG5T	SM-3MG4R	0.560446782502
SM-3MG5T	SM-3MG4S	0.553343019179
SM-3MG5T	SM-3MG4T	0.551443895043
SM-3MG5T	SM-3MG4U	0.552517363999
SM-3MG5T	SM-3MG4V	0.555992501466
SM-3MG5T	SM-3MG4W	0.550543883023
SM-3MG5T	SM-3MG4X	0.553490640339
SM-3MG5T	SM-3MG4Y	0.554096103477
SM-3MG5T	SM-3MG51	0.555940629887
SM-3MG5T	SM-3MG52	0.552198576119
SM-3MG5T	SM-3MG53	0.559526750889
SM-3MG5T	SM-3MG54	0.563248765782
SM-3MG5T	SM-3MG55	0.557834603499
SM-3MG5T	SM-3MG56	0.561832544418
SM-3MG5T	SM-3MG57	0.566010308079
SM-3MG5T	SM-3MG58	0.566209003894
SM-3MG5T	SM-3MG59	0.56095493793
SM-3MG5T	SM-3MG5A	0.563648034907
SM-3MG5T	SM-3MG5B	0.567510213531
SM-3MG5T	SM-3MG5C	0.5618311778
SM-3MG5T	SM-3MG5D	0.56281276075
SM-3MG5T	SM-3MG5E	0.54840321011
SM-3MG5T	SM-3MG5F	0.558302283192
SM-3MG5T	SM-3MG5G	0.563548224768
SM-3MG5T	SM-3MG5H	0.564726101041
SM-3MG5T	SM-3MG5J	0.558415371463
SM-3MG5T	SM-3MG5L	0.566094469966
SM-3MG5T	SM-3MG5M	0.553965718446
SM-3MG5T	SM-3MG5N	0.558585469286
SM-3MG5T	SM-3MG5O	0.564084034622
SM-3MG5T	SM-3MG5P	0.560479396717
SM-3MG5T	SM-3MG5Q	0.56457238583
SM-3MG5T	SM-3MG5R	0.565635168134
SM-3MG5T	SM-3MG5S	0.557040218215
SM-3MG5T	SM-3MG5Y	0.557054215602
SM-3MG5T	SM-3MG5Z	0.545211507375
SM-3MG5U	SM-3MG45	0.54923638767
SM-3MG5U	SM-3MG46	0.556789772327
SM-3MG5U	SM-3MG47	0.55007728537
SM-3MG5U	SM-3MG48	0.549790777294
SM-3MG5U	SM-3MG49	0.529033399655
SM-3MG5U	SM-3MG4A	0.541763479104
SM-3MG5U	SM-3MG4B	0.539488845091
SM-3MG5U	SM-3MG4C	0.481490744695
SM-3MG5U	SM-3MG4D	0.54438617747
SM-3MG5U	SM-3MG4E	0.537464894544
SM-3MG5U	SM-3MG4F	0.541891839667
SM-3MG5U	SM-3MG4G	0.541544951162
SM-3MG5U	SM-3MG4H	0.528117416158
SM-3MG5U	SM-3MG4J	0.53276521302
SM-3MG5U	SM-3MG4K	0.541363734809
SM-3MG5U	SM-3MG4L	0.548795466265
SM-3MG5U	SM-3MG4M	0.539084171964
SM-3MG5U	SM-3MG4N	0.540392586848
SM-3MG5U	SM-3MG4O	0.544735011389
SM-3MG5U	SM-3MG4P	0.539274548826
SM-3MG5U	SM-3MG4Q	0.533014638156
SM-3MG5U	SM-3MG4R	0.549760656242
SM-3MG5U	SM-3MG4S	0.539241014693
SM-3MG5U	SM-3MG4T	0.54266148027
SM-3MG5U	SM-3MG4U	0.542078144971
SM-3MG5U	SM-3MG4V	0.544341545824
SM-3MG5U	SM-3MG4W	0.540248951461
SM-3MG5U	SM-3MG4X	0.542174862813
SM-3MG5U	SM-3MG4Y	0.545147129093
SM-3MG5U	SM-3MG51	0.543320821582
SM-3MG5U	SM-3MG52	0.541372712898
SM-3MG5U	SM-3MG53	0.551115382278
SM-3MG5U	SM-3MG54	0.551208193446
SM-3MG5U	SM-3MG55	0.546941276241
SM-3MG5U	SM-3MG56	0.551164256483
SM-3MG5U	SM-3MG57	0.551398956031
SM-3MG5U	SM-3MG58	0.553936850096
SM-3MG5U	SM-3MG59	0.554093700457
SM-3MG5U	SM-3MG5A	0.556573153032
SM-3MG5U	SM-3MG5B	0.550107518053
SM-3MG5U	SM-3MG5C	0.545832615311
SM-3MG5U	SM-3MG5D	0.554140303327
SM-3MG5U	SM-3MG5E	0.533443016999
SM-3MG5U	SM-3MG5F	0.548031654747
SM-3MG5U	SM-3MG5G	0.553232596228
SM-3MG5U	SM-3MG5H	0.555035056272
SM-3MG5U	SM-3MG5J	0.550235265635
SM-3MG5U	SM-3MG5L	0.55290174693
SM-3MG5U	SM-3MG5M	0.5457095865
SM-3MG5U	SM-3MG5N	0.55160094259
SM-3MG5U	SM-3MG5O	0.549525591301
SM-3MG5U	SM-3MG5P	0.546010916631
SM-3MG5U	SM-3MG5Q	0.552570428193
SM-3MG5U	SM-3MG5R	0.55832595278
SM-3MG5U	SM-3MG5S	0.549261700906
